X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,Y
35125.078295994,22600.936947321235,22079.810503125515,18529.348066536786,18450.344525749886,17393.990935024856,16872.3805404347,16862.413196211895,16658.48783036282,16506.850126633664,15933.379945113178,15865.152542200862,15726.397084167362,2.571243917413229,12.325808020735225,6.597786983940477,7.003229738736648,1128.2215742538217,90,0.3895344421660212,0.3829787234042553,0.5263157894736841,0.680102613854736,0.028207774337805296,46.902844335123284,35.07681285093578,2.4685707544801727,1.8461480447860936,3.107571468858404,2.9548152460240793,2.967269834405499,1.961236362744755,2.109881706017486,2.1416614148815167,1.9819870770507682,2.6920338548500973,3.3033414593097805,3.271716649162509,2.6624649118334225,2.364819730527162,1.7607536487224316,2.3945344816673484,2.3496588254562596,1.7958861468093765,2.39816919592145,2.323464316063225,2.3615780048177184,2.1169269231621555,2.1001396960828935,2.1044439541037385,1.5588406677252309,1.575072027182126,1.5765698393763765,1.5558983574042213,2.0683049996644676,2.576959226568885,2.5890710447854994,2.078648532498715,1.78000602445986,1.265432205756263,1.7717684916402452,1.771388976852013,1.26179215444175,1.7776900522067371,1.7738089261009988,1.774050750923596,-1549.506412
35682.93275341681,21951.979872867374,21412.115934259215,19397.130590145043,18536.165692608407,17722.105733006487,17035.279971605672,16793.85599842598,16418.54751588516,16395.148199606956,16124.81713134365,15668.33149962223,15642.88151262878,2.5601431321265986,14.019124697638512,6.435601381283844,6.734998562236892,1100.487836199537,89,0.5237102079207343,0.48862275449101794,0.5204678362573099,0.6849879869686774,0.028207774337805296,48.669209335707286,36.79100128053323,2.5615373334582783,1.9363684884491175,3.113019565131415,3.0486895985698657,3.0486895985698657,1.3559229844648404,1.307463492391562,1.307463492391562,1.3559229844648404,3.4081735772580073,3.9497163545073377,3.9497163545073373,3.4081735772580073,2.620916369336332,2.0067774164559333,2.4595187229677196,2.620916369336332,2.0067774164559333,2.620916369336332,2.620916369336332,2.45951872296772,2.088195934869853,2.0871108692840363,2.0871108692840363,1.0277495443238098,1.0272777653094884,1.0272777653094884,1.0277495443238098,2.6257609949326515,3.1386911841139082,3.1386911841139087,2.625760994932652,1.9930885774648281,1.4869820650643688,1.9716530948737694,1.993088577464828,1.4869820650643688,1.9930885774648281,1.993088577464828,1.9716530948737694,-1550.116729
34397.47744343936,20446.28432325338,20446.074248058427,20441.4445694253,19770.449361622366,18516.2102598752,16557.527553162334,16557.2476397583,16466.784882522792,16093.70528976403,16093.64199382477,16093.048570058672,16035.789135973746,2.562962898584095,12.19754724,5.78033756794026,5.957465002725536,988.4377241177837,99,0.5062177588493378,0.5099061522419187,0.5789473684210527,0.7070003680529996,0.024767801857585137,41.7859942824435,28.899875917580665,2.1992628569707104,1.5210461009252982,1.3161883897098048,1.3161751480542188,1.3161751480542185,2.6343273553410036,2.584956064120934,2.634877454368839,2.6348774579740053,2.584956064427104,2.6343273534333838,2.634877454743382,2.634877454743382,1.6508540795377402,2.2595769765380243,2.259629203702582,2.259629203627338,2.259576976499831,1.6508540815547996,2.2596292095475916,2.259629206465313,1.0227276324142358,1.0227329873590625,1.0227329873590625,1.7861170991451458,1.7856194746883798,1.7868072982976868,1.7868072950130125,1.785619474992189,1.7861170963209987,1.7868072986299326,1.7868072986299322,1.0594850544019492,1.570351250775159,1.5703268401709511,1.5703268401709383,1.5703512503037942,1.059485056582837,1.5703268416412621,1.570326840684138,-1546.356808
37206.99355442432,20267.37760683091,19671.302472851552,19211.74240640744,17893.949376791363,17396.30664967189,17015.509675060977,16937.946946975906,16530.781636702555,16459.39149838399,16340.07488252826,16073.475950263964,15934.136608547367,2.5977024977429815,9.680302276575656,4.503946225839186,4.531555413941593,770.174804618501,90,0.5219593272224852,0.49521531100478466,0.5263157894736841,0.686430093681782,0.027863777089783288,82.0821097426178,58.62190709223424,4.320111039085147,3.085363531170223,5.60837129358281,6.779784929919245,7.055839090415457,2.1449654371838713,1.5456127823803492,3.7983964762956908,3.747353691666636,3.7368894697144728,3.1951826788929147,4.158653827365514,4.702373139672827,4.642471155090206,4.110899665460573,5.407649815634827,5.770708693718439,2.8964458111494373,3.4935056251824097,4.858674675223492,4.428331484068627,4.479913591786694,5.522058414376705,5.841854634443354,1.2228213674797241,0.7048634000287199,2.686388297151022,2.6681968074925133,2.6909079527070543,2.162807216667173,2.8318081132260735,3.359043225609018,3.261335620640696,2.734808673626792,3.893667056430045,4.3787848795563775,1.711040162305665,2.2305086714441758,3.3807761816950928,2.8603228255673425,-1554.756643
35773.512712408556,20610.867100318752,20610.86134297095,19985.252552022557,19415.532913131214,17608.031100146312,16737.09603304206,16737.09522806147,16737.093309611297,16232.426225247817,16232.42458826296,16199.343493898765,16075.742606815262,2.572668306762657,9.978692632445572,5.400933378886134,5.054577490001961,923.5596077895292,83,0.6038277511961723,0.525691699604743,0.4853801169590643,0.6635815557440271,0.03164774681802546,51.2552441213226,33.900840396619245,2.6976444274380316,1.7842547577168024,2.9942653482105097,2.970054460648877,2.9700507093248474,4.09407677326193,3.4976566989965105,3.9622355381127408,3.962245559367332,3.4976518363426767,4.094073135157933,3.962236489803963,3.96223078308258,1.5638014977341257,0.9528628928161875,1.5637887805731319,1.5638000573728075,0.9528531194903445,1.5637875204454017,1.5637943701568207,1.5637785504238761,2.1011374383713206,2.101063782290205,2.101063113751892,2.6779706514377764,2.1583963026698765,2.667010139251902,2.6670069977859523,2.158401637625944,2.677976133911305,2.6670042694593006,2.667010594897638,1.0343389134930512,0.5253647874669616,1.0343455009589249,1.03433915362132,0.5253657835032769,1.0343487362526989,1.0343438860736467,1.0343525737962487,-1549.161931
37291.19859275379,20076.26167663293,19750.017353034345,19640.384642883673,18405.731759147107,17725.570349064597,17010.717962586434,16747.1032565654,16651.376404724608,16521.348891279285,16011.734901914462,15998.208905262958,15927.89742268221,2.5827707852759536,7.147840828362129,4.3657732522726755,4.467812850611487,746.5472261386278,97,0.4769943506785611,0.5015974440894568,0.5672514619883039,0.702988977145057,0.02545579635362917,82.33696664883159,58.72098671895902,4.333524560464821,3.0905782483662643,7.3390698177228915,5.149727431908887,5.176823046997714,5.18189851767047,5.102464728365157,3.868503547013318,3.6690912667668583,5.16275203257396,5.133441639981354,3.8595894724748465,3.5056289162628462,3.8555024185123745,3.322278071360557,3.6597910168162455,3.8862105032734577,3.5064478651502275,3.9040649669818137,3.2036360009675406,3.8500453880310834,6.344987989003542,3.7983691453711454,3.812764238823601,3.7904357849567125,3.7849450029569516,2.705616910577173,2.3038961612278723,3.78381068018988,3.7932498957071044,2.7046754744214145,2.2182002217416437,2.701371550657203,2.1735789438478257,2.298167146392367,2.7204409850846605,2.2166502523059886,2.721317382894123,2.1474858808669905,2.7010230719328265,-1555.687918
37303.53615467678,21868.75831482359,19617.19807054632,19392.45460992069,19124.664089797676,18348.750024318517,16844.586313684773,16783.366623238515,16726.72057199392,16485.794928666255,16485.794928666233,16332.466535908554,15970.386523207768,2.592399662768586,8.39684318,4.739347879170407,4.74621687945284,810.4284873381389,97,0.491188197767145,0.4979633401221996,0.5672514619883039,0.7089395903551985,0.025455796353629167,72.59315470454385,50.28098910897306,3.820692352870729,2.6463678478406876,1.9897389454585312,1.989470937192777,1.989470937192777,4.506487461470812,5.112388761113048,5.021965715054183,5.021965715054183,5.112388761113048,4.506487461470813,5.021965715054184,5.021965715054184,3.4643208405903,3.3603938042385275,3.360393804238528,3.4643208405902994,3.360393804238528,3.4643208405902994,3.4643208405902994,3.3603938042385275,1.058562283085406,1.0585622351394752,1.0585622351394752,3.1094119175135444,3.6225674933926704,3.6194301847716894,3.6194301847716894,3.6225674933926704,3.1094119175135444,3.6194301847716894,3.6194301847716894,2.3979155744576097,2.3929901242197675,2.3929901242197675,2.3979155744576097,2.3929901242197675,2.3979155744576097,2.3979155744576097,2.3929901242197675,-1550.2891
37529.92922900975,20938.006896705632,20477.19477903193,20301.406860533683,18182.25030273815,17824.2873634107,17066.772937610338,16506.84923282676,16308.824549039575,16179.409403113934,16179.409403113925,15940.560941381624,15866.891548068628,2.60192478,6.984832505721437,4.511271010931763,4.58355062,771.4273428693308,91,0.39059011164274315,0.4095940959409594,0.5321637426900584,0.6845838734767954,0.027519779841761266,74.29577188608323,51.813605471734725,3.910303783478065,2.7270318669334066,4.906938796724904,4.663063600906376,4.6630636009063755,4.2451578320438585,3.689575094463689,4.071764500738856,4.0717645007388565,3.6895750944636894,4.245157832043858,4.0717645007388565,4.0717645007388565,3.1996945179886938,3.776850989905072,3.776850989905072,3.1996945179886938,3.7768509899050726,3.1996945179886938,3.199694517988694,3.776850989905072,3.5423396406302237,3.4471106088810637,3.447110608881064,2.921923276393019,2.397204982880603,2.8739842099982864,2.8739842099982864,2.397204982880603,2.921923276393019,2.873984209998286,2.8739842099982864,2.141673673050043,2.6690391406504523,2.669039140650452,2.141673673050044,2.669039140650452,2.141673673050044,2.1416736730500445,2.6690391406504523,-1555.23919
37530.193282950255,20937.93715099173,20477.216036067635,20301.10258184026,18182.956294566775,17824.119295726,17067.290682036746,16507.01987115076,16309.133834502703,16178.956474402146,16178.845262295634,15940.743142934749,15866.549788231217,2.60145989,6.985058087243746,4.511114433586759,4.583836540202269,771.4005681433351,91,0.39059011164274315,0.4095940959409594,0.5321637426900584,0.6845838734767955,0.027519779841761263,74.3024519768908,51.81443509014036,3.910655367204779,2.7270755310600188,4.906463754404489,4.6627253139014915,4.662724960010836,3.690379087234479,4.246017930108967,4.072607665935744,4.072613435086095,4.246017931944262,3.6903790853991816,4.072607669354055,4.072613431667785,3.7769966585949835,3.1998469987799654,3.1998274626557883,3.776979737511308,3.1998274734649397,3.7769797234614737,3.7769966576753697,3.1998469996995795,3.5418828809699248,3.4468903095476953,3.4468898841608504,2.397436838661784,2.9221306918624204,2.874181196943889,2.8741857079089006,2.9221306937018237,2.39743683682238,2.8741811972365863,2.8741857076162036,2.669046457576329,2.141670090488099,2.1416797151464446,2.6690553085081565,2.141679717074966,2.669055307849471,2.6690464571070915,2.1416700909573376,-1555.239197
37578.517854897116,20976.25121061518,20478.389628755507,20312.618865641045,18176.11291785092,17801.189692477514,17081.998662762362,16466.762905767413,16286.956306363769,16199.491318346165,16178.164423185197,15931.633888813238,15872.413453349574,2.60184422,7.013541438284599,4.502766782151946,4.57470518693305,769.9731197479829,91,0.39059011164274315,0.4095940959409594,0.5321637426900584,0.6845838734767954,0.027519779841761266,74.72239700084256,52.10596810470901,3.9327577368864506,2.742419373932053,5.054706528250494,4.781376315587923,4.8016430897705344,4.25275741690743,3.7028936716811742,4.065179325182239,4.057257661829203,3.702893671681174,4.252757416907429,4.065179325182239,4.057257661829203,3.189784246784915,3.7730922686227073,3.787147471945956,3.2142234706631783,3.787147471945956,3.2142234706631787,3.1897842467849156,3.7730922686227073,3.644025042616943,3.4978710895269085,3.5275213579138063,2.9428880500801116,2.4191908016761072,2.8749042657160127,2.8680881561515092,2.4191908016761072,2.942888050080111,2.874904265716013,2.8680881561515092,2.1406109632241703,2.664287031835024,2.6676980683610343,2.1406079702817054,2.6676980683610347,2.1406079702817054,2.1406109632241694,2.664287031835024,-1555.19279
37687.91714701216,21195.1845640448,20789.0047558371,19485.397879039057,19229.21663050918,17932.437260795676,17262.420288577137,17262.341390754085,16798.412277532014,16400.041469766435,16043.899710409733,15854.237213824115,15854.237213824106,2.57678704,9.201528590010819,4.848755424363121,4.76288134969141,829.1371775660942,69,0.6028708133971293,0.45161290322580644,0.40350877192982454,0.6298645624324741,0.03646370829033368,73.24497615506964,53.1108503345575,3.854998745003665,2.7953079123451317,4.774699821985533,4.5992252766764405,4.5992252766764405,2.166864818788584,2.5683632825389884,2.5683632825389884,2.166864818788584,2.5683632825389884,2.166864818788584,2.166864818788584,2.568363282538989,4.790423986033764,5.29230435757147,5.292304357571469,4.7904239860337645,5.29230435757147,4.7904239860337645,4.790423986033765,5.292304357571471,3.5273961408515295,3.498959298897861,3.498959298897861,1.565412913369994,1.9132627196594179,1.9132627196594179,1.565412913369994,1.9132627196594179,1.565412913369994,1.565412913369994,1.9132627196594179,3.328491060151285,3.839217205796864,3.8392172057968645,3.3284910601512854,3.8392172057968645,3.328491060151286,3.328491060151286,3.839217205796865,-1548.984913
34836.16073056137,21523.94989970759,21338.387739620557,19258.075370178933,18744.23148231402,17815.83243175095,17692.549892253646,17629.797167121204,16979.56981765437,16471.47215531862,16057.964033213122,16057.963687630425,15924.014065856336,2.568761904807754,11.638514738093152,5.977328949410005,6.464883860789587,1022.1232503491107,92,0.6211683053788317,0.5620915032679739,0.5380116959064325,0.6947067520580107,0.027519779841761263,50.52464616812246,35.11288445831452,2.6591919035853926,1.8480465504376062,4.432986662889044,4.15306669873586,4.153066996564636,3.278879428153264,2.767572885078687,2.767572658050881,3.2788789325970207,2.7675726580508804,3.2788789325970202,3.278879428153264,2.7675728850786867,1.7528734895173597,1.6470559815870867,1.6470560585754792,1.7528734714066805,1.647056058575479,1.7528734714066807,1.7528734895173599,1.6470559815870867,3.122404755041167,2.7929930443751814,2.792992854251789,2.315794286295707,1.8078599519106595,1.8078602045785859,2.315794763650963,1.807860204578586,2.3157947636509633,2.3157942862957075,1.8078599519106593,1.2413469626136209,1.2361219379274955,1.236121893028853,1.2413469023173045,1.236121893028853,1.2413469023173045,1.2413469626136209,1.2361219379274955,-1547.451362
37068.594763233035,20844.675259047006,20386.365421382965,19208.557409179997,18963.539921727323,17177.25745231479,16873.304675444473,16530.795738570196,16416.606643087052,16274.033449487257,16264.853461542158,16136.184710624651,16014.54007332501,2.623260024034428,8.407909672933632,4.5910380442034935,4.487489327979839,785.067505558797,73,0.45885167464114834,0.42203389830508475,0.4269005847953216,0.6408616298811545,0.03439972480220158,78.50595172891595,55.74966373072376,4.131892196258734,2.9341928279328293,5.277135150941864,5.151972804080749,4.76723686342342,4.529598914626549,4.93344479044975,3.1066882195273395,2.5116232591810035,3.10668821952734,2.5116232591810035,4.5295989146265505,4.93344479044975,3.0014792423571315,3.1129736231934664,5.4493199306009785,5.009675475298735,5.449319930600979,5.009675475298735,3.0014792423571315,3.1129736231934664,3.831647205867206,3.80656358558035,3.3011707776262598,2.89477785030193,3.3857132406580965,2.1518387203829024,1.631128748867786,2.1518387203829024,1.631128748867786,2.8947778503019306,3.3857132406580956,2.14921425240058,2.166256338707063,4.270860073085668,3.7553518564209414,4.27086007308567,3.7553518564209414,2.14921425240058,2.1662563387070626,-1554.413958
36612.955114172655,20435.027623459224,20378.252937126832,20221.09343594632,19518.5642437397,17822.301235821593,17513.53559874101,17184.32595101917,17007.67312213002,16161.99647870624,16161.996478706229,15991.029624487706,15875.82559501612,2.56600524,8.907646996083859,4.861607903719765,4.73976218694592,831.334951536079,80,0.47455001139211656,0.44776119402985076,0.46783625730994144,0.6578382280151791,0.03164774681802546,66.91539752690245,46.991410538077155,3.5218630277317082,2.473232133583008,5.900950099894847,5.610830328117571,5.610830328117571,4.205615384097924,3.8316629380541194,3.8316629380541203,4.205615384097924,3.8316629380541194,4.205615384097925,4.205615384097925,3.8316629380541194,2.397419193756888,2.0134991767841823,2.0134991767841823,2.397419193756888,2.0134991767841823,2.397419193756888,2.397419193756888,2.0134991767841823,4.645434915530348,4.2366404349511395,4.2366404349511395,2.92294878820739,2.458645960060525,2.4586459600605246,2.92294878820739,2.458645960060525,2.92294878820739,2.92294878820739,2.458645960060525,1.7005894344858439,1.3859895054073754,1.3859895054073754,1.7005894344858439,1.3859895054073754,1.700589434485844,1.7005894344858443,1.3859895054073754,-1548.942856
